speed_bin_mph,pedal_bin_pct,total_time_s,distance_miles,fuel_gal,mpg
55,56,0.07800000000042928,0.0012116738248703351,0.0004468280657786476,2.711722735587029
55,57,0.06099999999969441,0.0009448052539791367,0.0003525574599395269,2.6798617568358822
55,58,0.06800000000066575,0.0010514401592085886,0.00023616564215789423,4.4521300795550225
55,59,0.03099999999994907,0.0004762119776053565,0.0001781235098866125,2.673493116705915
55,60,0.24900000000025102,0.003838535757303388,0.0014463193248440776,2.6540029517459476
55,65,0.13100000000031287,0.0020262546672061483,0.0008861196533396251,2.286660339345324
55,66,0.1799999999998363,0.0027777125869089775,0.001235488039285326,2.2482715320463633
55,67,0.011000000000422006,0.00017087707787194443,7.496181500750615e-05,2.279521618504488
55,68,0.022999999999683496,0.00035728843553180554,0.00015672486229607605,2.279717654859608
55,70,0.006000000000312866,9.320567884052681e-05,4.072652474067154e-05,2.288574324325959
55,72,0.007999999999810825,0.00012427423844461687,5.430203298344644e-05,2.2885743243259586
55,75,0.007999999999810825,0.0001238539873966268,5.430203298344644e-05,2.280835184096749
55,76,0.012000000000170985,0.00018641135767398945,8.145304947825635e-05,2.288574324325959
55,78,0.012000000000170985,0.00018542076591797533,8.145304947825635e-05,2.2764128182514867
55,80,0.006999999999607098,0.00010784692515875223,4.759132904090575e-05,2.2661045054248334
55,81,0.013000000000374712,0.00019994569276390214,8.845067362210999e-05,2.2605332958586057
55,83,0.010999999999967258,0.00016897844366619148,7.502046000195155e-05,2.2524314521904523
55,84,0.018999999999778083,0.00029187185723906323,0.0001295653845113089,2.2526993482089166
55,85,0.009000000000014552,0.00013825509027297355,6.142000217336882e-05,2.2509782706083943
55,87,0.010000000000218279,0.00015361676697307536,6.824444686067797e-05,2.2509782706083943
55,88,0.010999999999967258,0.00016897844366619148,7.506889154488373e-05,2.2509782706083943
55,89,0.02099999999973079,0.0003212251734549696,0.00014331333840245832,2.241418538118846
56,0,5.55800000000113,0.0873095354081399,0.0017980376145561383,48.55823632460161
56,1,0.968000000000302,0.01520300611098409,0.00020061444360624795,75.7822110795945
56,2,0.011999999999716238,0.00018848259497420965,3.082007277438852e-06,61.15579166666949
56,3,0.49399999999968713,0.007773122326719014,8.027556752525558e-05,96.83048736184274
56,4,0.040000000000873115,0.0006282753166092695,6.934022463081743e-05,9.060762637478392
56,5,0.04100000000016735,0.0006439821995130729,1.0374962227277789e-05,62.07079943095299
56,6,0.04199999999946158,0.0006596890824168765,1.0787025471152775e-05,61.155791666669494
56,7,0.06600000000116779,0.001036654272401009,1.6951040026614453e-05,61.15579166666948
56,8,0.3119999999994434,0.004900547469436591,9.810267278570068e-05,49.95325132620534
56,9,0.7439999999996871,0.011656605512239526,0.00035521005124728843,32.81609141213317
56,10,3.0960000000000036,0.04861102722973256,0.0013668240326676745,35.56494915798111
56,11,0.08900000000039654,0.0013979125794313396,7.606062804945451e-05,18.37892501390363
56,12,0.08999999999923602,0.0014136194623280004,3.179561009242145e-05,44.4595797413222
56,13,0.06900000000041473,0.0010837749211338474,2.3641672071419112e-05,45.84172041046303
56,14,0.14199999999982538,0.0022286033975139363,4.3897740443226186e-05,50.768066306197085
56,17,0.9700000000002547,0.015232821572024133,0.0009434353651348905,16.146121011529154
56,18,0.010999999999967258,0.0001727757120632635,1.0501572892461692e-05,16.452365167820385
56,19,0.016999999999825377,0.00026701700955036834,5.5514853650660004e-05,4.809830018298064
56,20,0.010999999999967258,0.0001727757120632635,1.0654939445080273e-05,16.21555082070782
