gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
1.0,39,PARTIAL,0.041999999999916326,0.0004611889938014634,0.00031360818290002287,1.4705897962761028
1.0,40,LOCKED,0.01999999999998181,0.00022353730940843003,7.801881279644095e-05,2.865171891190676
1.0,40,OPEN,0.08500000000003638,0.0009599969956491306,0.0005773356463563601,1.6628056862724407
1.0,41,OPEN,0.18300000000044747,0.0021113097051519915,0.0011667205748544993,1.8096104162860855
1.0,41,PARTIAL,0.04899999999997817,0.0005632296513654366,0.00027483579753865347,2.049331478684915
1.0,42,OPEN,0.0820000000003347,0.0009653344506555033,0.0005272002224659703,1.8310585039971485
1.0,42,PARTIAL,0.02099999999973079,0.00024632091978742733,0.00013406731657004164,1.8372928323566493
1.0,43,OPEN,0.08799999999973807,0.0010636820872328783,0.0006050429039544632,1.758027538676717
1.0,44,OPEN,0.021000000000185537,0.00025710733975668336,0.00014460033045550404,1.7780549943888242
2.0,2,OPEN,0.05199999999967986,3.8590603099610246e-05,7.631637068077303e-06,5.056661205894147
2.0,3,OPEN,0.2780000000002474,0.00026239901337323326,3.763938078228543e-05,6.971395594709903
2.0,4,LOCKED,0.10800000000017462,0.00014912908613724113,1.5080555133390831e-05,9.88883266021453
2.0,4,PARTIAL,0.601999999999407,0.0008126539088391106,8.856097879336773e-05,9.176207398692048
2.0,5,LOCKED,0.5979999999995016,0.0009299524927265335,7.028815907219903e-05,13.230571194378545
2.0,5,PARTIAL,0.5050000000007913,0.0007807095761406003,7.40879010028722e-05,10.537612289897835
2.0,6,LOCKED,1.7970000000000255,0.003262840231359459,0.00021983073594188945,14.84251152314736
2.0,6,PARTIAL,1.0560000000007221,0.0019081113831637146,0.00012429058564217415,15.352018604667805
2.0,7,LOCKED,1.3379999999999654,0.0027949331912292875,0.00016256917475703956,17.19227027759924
