gear,speed_center,pedal_center,n_samples,eng_torque_mean,eng_torque_p50,axle_torque_mean,cyl_airmass_mean,cyl_airmass_p50,airflow_mass_mean,map_kpa_mean,ve_mgk_kpa_mean,spark_mean,spark_p50,knock_p95,lambda_eq_mean,coverage_ok
6,86.25,35.0,4298,349.9211137840277,348.4034285365,617.9062447154466,0.6873433768906934,0.68805963895,86.01020430406217,14.1492234774413,,10.234022594934366,9.5,0.0,0.9913805174377384,True
6,86.25,45.0,429,367.0905489210554,367.3631389828,667.2191189415723,0.7026587305839161,0.7026227679,99.85645625337436,14.098178292418648,,10.960703869335665,10.4081632653,0.0,0.9835452416645688,True
6,86.25,55.0,84,374.18777943610957,379.87239447415004,747.2022733033596,0.7009202915238097,0.69630062675,128.41721996565119,14.358736645800006,,11.855767869111904,13.42021276595,0.0,0.9848496804488097,True
6,88.75,2.5,1784,40.253223902260544,47.969274392049996,47.53852560353537,0.13500827483520178,0.13475365575,17.440727896971076,4.752142706595964,,36.24819837805527,43.09,0.0,1.1763417689007287,True
6,88.75,7.5,2281,89.27143697485103,90.2241341857,134.06119097441007,0.19292488089526524,0.1944680962,24.014358610513284,5.738315969809557,,38.860970287608026,39.5,0.0,1.0176865321913635,True
6,88.75,12.5,5089,136.36882736655295,131.4106043305,220.84721955776217,0.2679795217192965,0.2594305556,33.24785536690071,7.050917771009943,,33.606385025444915,34.3,0.0,0.996866150782079,True
6,88.75,17.5,14603,205.40715387962473,207.9381749018,341.2133467225705,0.3877469267522906,0.392373506,47.94844602600429,9.09421335628768,,24.066391756987777,23.0,0.0,0.9952146588562899,True
6,88.75,22.5,17951,286.9027887452113,291.7295298591,486.5906567299712,0.5417117692641413,0.5482090249,66.00991707197201,11.54398198823343,,16.64315462129785,16.5,0.0,0.9948603975264665,True
6,88.75,27.5,6652,345.5680761863392,349.27008158165,595.4863848391318,0.6771413393806675,0.6812199177,81.67249652934304,13.85896295242972,,10.504791282512855,10.188137254899999,0.0,0.9927476044696483,True
6,88.75,35.0,3089,352.2498969548802,354.5950520833,603.9241360807588,0.690877286009032,0.69325,84.26573885914452,14.095675704714472,,10.078998369918647,10.0,0.0,0.9929431416265134,True
6,88.75,45.0,80,366.37295515276503,366.457129356,788.237916052955,0.7049325157562499,0.70834646115,114.14156888377002,13.353367229535001,,12.482575587927501,12.56,0.0,0.99842442598625,True
6,88.75,65.0,58,373.0065340280535,372.83065003449997,863.2402927260965,0.706242853286207,0.70255719865,139.7418125552569,14.340735050786206,,12.54103481047931,14.622448979600001,0.0,0.9780296317706897,True
